number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time
10068300000000.0,9440,1,0,1,1,0,2447.7348386041035
11111400000000.0,9440,1,0,1,1,0,2593.6007754705633
8420370000000.0,9440,1,0,1,1,0,2217.2901512871204
6836380000000.0,9440,1,0,1,1,0,1995.7867620271227
6827240000000.0,9440,1,0,1,1,0,1994.5086346539474
8007450000000.0,9440,1,0,1,1,0,2159.5478805068515
9915390000000.0,9440,1,0,1,1,0,2426.3520752964146
6829270000000.0,9440,1,0,1,1,0,1994.7925075825628
11748000000000.0,9440,1,0,1,1,0,2682.622207173361
5965930000000.0,9440,1,0,1,1,0,1874.0640079810967
9163060000000.0,9440,1,0,1,1,0,2321.1470898849066
10638800000000.0,9440,1,0,1,1,0,2527.5129202667586
8285330000000.0,9440,1,0,1,1,0,2198.406308784535
8304620000000.0,9440,1,0,1,1,0,2201.103800800789
10529300000000.0,9440,1,0,1,1,0,2512.2005627872477
7953820000000.0,9440,1,0,1,1,0,2152.0483213139187
7209670000000.0,9440,1,0,1,1,0,2047.9872179497388
8593980000000.0,9440,1,0,1,1,0,2241.567579433402
9791390000000.0,9440,1,0,1,1,0,2409.0120540410785
7238860000000.0,9440,1,0,1,1,0,2052.0691148887972
8979800000000.0,9440,1,0,1,1,0,2295.5202165360934
7221030000000.0,9440,1,0,1,1,0,2049.5757876389375
8159940000000.0,9440,1,0,1,1,0,2180.871911484482
10397700000000.0,9440,1,0,1,1,0,2493.7977660356173
9751420000000.0,9440,1,0,1,1,0,2403.4226939638547
11020000000000.0,9440,1,0,1,1,0,2580.8195017388075
7392520000000.0,9440,1,0,1,1,0,2073.556757357305
7155000000000.0,9440,1,0,1,1,0,2040.342226320471
9905750000000.0,9440,1,0,1,1,0,2425.0040284826932
7473830000000.0,9440,1,0,1,1,0,2084.927056778848
7672110000000.0,9440,1,0,1,1,0,2112.654310121655
7851290000000.0,9440,1,0,1,1,0,2137.710640835616
7057970000000.0,9440,1,0,1,1,0,2026.7736596881705
5768540000000.0,9440,1,0,1,1,0,1846.4612112424613
7899520000000.0,9440,1,0,1,1,0,2144.4550700706545
9104460000000.0,9440,1,0,1,1,0,2312.9525314529496
7349740000000.0,9440,1,0,1,1,0,2067.574450024214
9404190000000.0,9440,1,0,1,1,0,2354.866439282481
6063840000000.0,9440,1,0,1,1,0,1887.7556328287576
10145400000000.0,9440,1,0,1,1,0,2458.516416336252
9317380000000.0,9440,1,0,1,1,0,2342.727026014935
11327400000000.0,9440,1,0,1,1,0,2623.80597378631
10321500000000.0,9440,1,0,1,1,0,2483.142043296451
8093150000000.0,9440,1,0,1,1,0,2171.5320726163864
7507700000000.0,9440,1,0,1,1,0,2089.6633996814144
7755600000000.0,9440,1,0,1,1,0,2124.329458303978
6551480000000.0,9440,1,0,1,1,0,1955.9466648041775
10860600000000.0,9440,1,0,1,1,0,2558.5291840928353
9092690000000.0,9440,1,0,1,1,0,2311.3066278225037
9780360000000.0,9440,1,0,1,1,0,2407.46963118264
8003780000000.0,9440,1,0,1,1,0,2159.034671813246
10178800000000.0,9440,1,0,1,1,0,2463.187034964705
7752470000000.0,9440,1,0,1,1,0,2123.891762606161
7377250000000.0,9440,1,0,1,1,0,2071.4214176430387
7826090000000.0,9440,1,0,1,1,0,2134.1867010321116
11680500000000.0,9440,1,0,1,1,0,2673.18308269969
11265700000000.0,9440,1,0,1,1,0,2615.1779148229693
6608220000000.0,9440,1,0,1,1,0,1963.8811229173045
9967030000000.0,9440,1,0,1,1,0,2433.5733551159756
10281900000000.0,9440,1,0,1,1,0,2477.6044236052307
6852920000000.0,9440,1,0,1,1,0,1998.099697120375
10070800000000.0,9440,1,0,1,1,0,2448.084435806832
9259510000000.0,9440,1,0,1,1,0,2334.6345499661743
6768740000000.0,9440,1,0,1,1,0,1986.3280601100992
7472600000000.0,9440,1,0,1,1,0,2084.755054955106
8269810000000.0,9440,1,0,1,1,0,2196.2360093499965
8275690000000.0,9440,1,0,1,1,0,2197.058261970814
10410100000000.0,9440,1,0,1,1,0,2495.5317681611505
6871300000000.0,9440,1,0,1,1,0,2000.6699357548353
5155470000000.0,9440,1,0,1,1,0,1760.7301884117446
9008730000000.0,9440,1,0,1,1,0,2299.565755366068
11101600000000.0,9440,1,0,1,1,0,2592.2303544358674
9450520000000.0,9440,1,0,1,1,0,2361.3451746434466
9182350000000.0,9440,1,0,1,1,0,2323.8445819011604
7694750000000.0,9440,1,0,1,1,0,2115.820262389565
7962420000000.0,9440,1,0,1,1,0,2153.250935691305
7636690000000.0,9440,1,0,1,1,0,2107.701216953397
8179230000000.0,9440,1,0,1,1,0,2183.5694035007355
6017800000000.0,9440,1,0,1,1,0,1881.3174507433087
9667080000000.0,9440,1,0,1,1,0,2391.628682732604
8416920000000.0,9440,1,0,1,1,0,2216.8077071473554
9107720000000.0,9440,1,0,1,1,0,2313.408406205308
8815260000000.0,9440,1,0,1,1,0,2272.5111270413113
5304640000000.0,9440,1,0,1,1,0,1781.589954304152
6771550000000.0,9440,1,0,1,1,0,1986.7210073659662
7892850000000.0,9440,1,0,1,1,0,2143.522344733775
10416900000000.0,9440,1,0,1,1,0,2496.4826725525727
11719100000000.0,9440,1,0,1,1,0,2678.580863509819
9355960000000.0,9440,1,0,1,1,0,2348.122010047442
9488220000000.0,9440,1,0,1,1,0,2366.617100460593
7504060000000.0,9440,1,0,1,1,0,2089.154386154242
7161320000000.0,9440,1,0,1,1,0,2041.2260080489687
9462060000000.0,9440,1,0,1,1,0,2362.9589153312413
10552400000000.0,9440,1,0,1,1,0,2515.43084094046
8158110000000.0,9440,1,0,1,1,0,2180.616006332085
9346320000000.0,9440,1,0,1,1,0,2346.7739632337207
8070480000000.0,9440,1,0,1,1,0,2168.3619251820437
7925550000000.0,9440,1,0,1,1,0,2148.095076145464
8719370000000.0,9440,1,0,1,1,0,2259.1019767334546
11178900000000.0,9440,1,0,1,1,0,2603.039899944234
9664610000000.0,9440,1,0,1,1,0,2391.2832806963083
7026320000000.0,9440,1,0,1,1,0,2022.3477591016272
10658100000000.0,9440,1,0,1,1,0,2530.2118106718226
6436120000000.0,9440,1,0,1,1,0,1939.8148514814711
5406920000000.0,9440,1,0,1,1,0,1795.8926750621822
9847880000000.0,9440,1,0,1,1,0,2416.911552433933
9195190000000.0,9440,1,0,1,1,0,2325.640113134374
9597100000000.0,9440,1,0,1,1,0,2381.842757833827
9616390000000.0,9440,1,0,1,1,0,2384.54024985008
11130700000000.0,9440,1,0,1,1,0,2596.2996658756274
8761620000000.0,9440,1,0,1,1,0,2265.0101694595674
7248730000000.0,9440,1,0,1,1,0,2053.44932464517
8794640000000.0,9440,1,0,1,1,0,2269.6276493132063
10744900000000.0,9440,1,0,1,1,0,2542.3498255505583
11805900000000.0,9440,1,0,1,1,0,2690.718878388554
9266690000000.0,9440,1,0,1,1,0,2335.6385931324107
11342900000000.0,9440,1,0,1,1,0,2625.973476443227
9813410000000.0,9440,1,0,1,1,0,2412.0913062027116
10903500000000.0,9440,1,0,1,1,0,2564.528272091657
11479500000000.0,9440,1,0,1,1,0,2645.075467600315
6546680000000.0,9440,1,0,1,1,0,1955.2754381749387
9568160000000.0,9440,1,0,1,1,0,2377.795820615041
5126380000000.0,9440,1,0,1,1,0,1756.6622753607953
11024600000000.0,9440,1,0,1,1,0,2581.462760591828
9095540000000.0,9440,1,0,1,1,0,2311.7051686336144
11477900000000.0,9440,1,0,1,1,0,2644.8517253905684
10593100000000.0,9440,1,0,1,1,0,2521.1222834008804
7300090000000.0,9440,1,0,1,1,0,2060.6314495780252
7838140000000.0,9440,1,0,1,1,0,2135.8717595492635
6333910000000.0,9440,1,0,1,1,0,1925.5219194451174
9527680000000.0,9440,1,0,1,1,0,2372.13514270846
11574400000000.0,9440,1,0,1,1,0,2658.3461774158905
7060570000000.0,9440,1,0,1,1,0,2027.1372407790082
10619500000000.0,9440,1,0,1,1,0,2524.814029861694
8053500000000.0,9440,1,0,1,1,0,2165.9874609811113
10301600000000.0,9440,1,0,1,1,0,2480.3592495627317
7516650000000.0,9440,1,0,1,1,0,2090.9149576671825
7967040000000.0,9440,1,0,1,1,0,2153.896991321947
7841650000000.0,9440,1,0,1,1,0,2136.3625940218944
6153310000000.0,9440,1,0,1,1,0,1900.267017520007
8114120000000.0,9440,1,0,1,1,0,2174.4644939528735
6870630000000.0,9440,1,0,1,1,0,2000.5762437045041
9130550000000.0,9440,1,0,1,1,0,2316.600927860625
8508630000000.0,9440,1,0,1,1,0,2229.6323309322493
11429700000000.0,9440,1,0,1,1,0,2638.111491321962
9284180000000.0,9440,1,0,1,1,0,2338.0843751627
11728700000000.0,9440,1,0,1,1,0,2679.923316768297
6752930000000.0,9440,1,0,1,1,0,1984.1172074000438
5856770000000.0,9440,1,0,1,1,0,1858.7991957211573
9111980000000.0,9440,1,0,1,1,0,2314.004119838757
10202200000000.0,9440,1,0,1,1,0,2466.4592647822446
8473650000000.0,9440,1,0,1,1,0,2224.7407668716714
8621970000000.0,9440,1,0,1,1,0,2245.481669715151
11227200000000.0,9440,1,0,1,1,0,2609.7941179009495
9872760000000.0,9440,1,0,1,1,0,2420.3907437954877
8283470000000.0,9440,1,0,1,1,0,2198.146208465705
10224000000000.0,9440,1,0,1,1,0,2469.5077523900372
7361310000000.0,9440,1,0,1,1,0,2069.1923858784417
9612470000000.0,9440,1,0,1,1,0,2383.9920814362017
4857320000000.0,9440,1,0,1,1,0,1719.037226014338
7133330000000.0,9440,1,0,1,1,0,2037.3119177672197
8307310000000.0,9440,1,0,1,1,0,2201.4799673909247
7708760000000.0,9440,1,0,1,1,0,2117.7794051136552
8468590000000.0,9440,1,0,1,1,0,2224.0331821333484
8609640000000.0,9440,1,0,1,1,0,2243.7574563112935
5009880000000.0,9440,1,0,1,1,0,1740.371045713645
11517700000000.0,9440,1,0,1,1,0,2650.417312858007
10137200000000.0,9440,1,0,1,1,0,2457.3697375113024
11092100000000.0,9440,1,0,1,1,0,2590.901885065499
9269160000000.0,9440,1,0,1,1,0,2335.9839951687063
5167770000000.0,9440,1,0,1,1,0,1762.450206649169
11381500000000.0,9440,1,0,1,1,0,2631.371257253356
9608960000000.0,9440,1,0,1,1,0,2383.501246963571
7921180000000.0,9440,1,0,1,1,0,2147.483980235095
10609900000000.0,9440,1,0,1,1,0,2523.4715766032164
11757600000000.0,9440,1,0,1,1,0,2683.9646604318386
10851000000000.0,9440,1,0,1,1,0,2557.1867308343576
7542640000000.0,9440,1,0,1,1,0,2094.549370186749
10435500000000.0,9440,1,0,1,1,0,2499.083675740873
5116920000000.0,9440,1,0,1,1,0,1755.3393995456704
7719800000000.0,9440,1,0,1,1,0,2119.3232263609048
7799810000000.0,9440,1,0,1,1,0,2130.511735237029
10552000000000.0,9440,1,0,1,1,0,2515.374905388023
10339800000000.0,9440,1,0,1,1,0,2485.7010948204243
6122280000000.0,9440,1,0,1,1,0,1895.9278170397401
8487880000000.0,9440,1,0,1,1,0,2226.7306741496022
10509400000000.0,9440,1,0,1,1,0,2509.417769053529
5864480000000.0,9440,1,0,1,1,0,1859.877353494372
7611900000000.0,9440,1,0,1,1,0,2104.2346110911403
9439930000000.0,9440,1,0,1,1,0,2359.864280892688
9762330000000.0,9440,1,0,1,1,0,2404.9483361565617
7730360000000.0,9440,1,0,1,1,0,2120.79992494523
7812710000000.0,9440,1,0,1,1,0,2132.3156568031086
7146810000000.0,9440,1,0,1,1,0,2039.1969458843323
5752030000000.0,9440,1,0,1,1,0,1844.152471315642
10050600000000.0,9440,1,0,1,1,0,2445.2596904087854
11602000000000.0,9440,1,0,1,1,0,2662.205730534014
9394550000000.0,9440,1,0,1,1,0,2353.51839246876
10198700000000.0,9440,1,0,1,1,0,2465.969828698425
4884270000000.0,9440,1,0,1,1,0,1722.8058838597517
6882590000000.0,9440,1,0,1,1,0,2002.2487167223574
11101800000000.0,9440,1,0,1,1,0,2592.2583222120857
6880120000000.0,9440,1,0,1,1,0,2001.9033146860615
9899200000000.0,9440,1,0,1,1,0,2424.0880838115445
8507180000000.0,9440,1,0,1,1,0,2229.4295645546667
6756220000000.0,9440,1,0,1,1,0,1984.5772773188346
9799650000000.0,9440,1,0,1,1,0,2410.167123198894
11786600000000.0,9440,1,0,1,1,0,2688.01998798349
8372140000000.0,9440,1,0,1,1,0,2210.545722052081
9867170000000.0,9440,1,0,1,1,0,2419.609044450186
11079900000000.0,9440,1,0,1,1,0,2589.1958507161835
8108520000000.0,9440,1,0,1,1,0,2173.6813962187616
7550680000000.0,9440,1,0,1,1,0,2095.673674790724
9381710000000.0,9440,1,0,1,1,0,2351.7228612355457
8140020000000.0,9440,1,0,1,1,0,2178.086320973141
9667460000000.0,9440,1,0,1,1,0,2391.681821507419
7513710000000.0,9440,1,0,1,1,0,2090.503831356774
11506900000000.0,9440,1,0,1,1,0,2648.9070529422197
11709400000000.0,9440,1,0,1,1,0,2677.224426363232
6735120000000.0,9440,1,0,1,1,0,1981.6266769278056
9332880000000.0,9440,1,0,1,1,0,2344.8945286718517
11055000000000.0,9440,1,0,1,1,0,2585.713862577007
8802700000000.0,9440,1,0,1,1,0,2270.754750694803
7431640000000.0,9440,1,0,1,1,0,2079.0272543856013
9061830000000.0,9440,1,0,1,1,0,2306.9911999520227
10580800000000.0,9440,1,0,1,1,0,2519.402265163456
6873920000000.0,9440,1,0,1,1,0,2001.0363136232947
9587450000000.0,9440,1,0,1,1,0,2380.4933126312944
7758570000000.0,9440,1,0,1,1,0,2124.744779780819
10995700000000.0,9440,1,0,1,1,0,2577.421416928286
11072800000000.0,9440,1,0,1,1,0,2588.2029946604343
9427620000000.0,9440,1,0,1,1,0,2358.1428642664528
5633660000000.0,9440,1,0,1,1,0,1827.5997429608506
5714810000000.0,9440,1,0,1,1,0,1838.9476681614194
9963620000000.0,9440,1,0,1,1,0,2433.096504531454
10204800000000.0,9440,1,0,1,1,0,2466.8228458730823
10385000000000.0,9440,1,0,1,1,0,2492.0218122457563
6046990000000.0,9440,1,0,1,1,0,1885.399347682367
9442770000000.0,9440,1,0,1,1,0,2360.261423314988
11121100000000.0,9440,1,0,1,1,0,2594.95721261715
7668030000000.0,9440,1,0,1,1,0,2112.0837674868017
9237120000000.0,9440,1,0,1,1,0,2331.5035574185376
6712390000000.0,9440,1,0,1,1,0,1978.4481391605977
10706300000000.0,9440,1,0,1,1,0,2536.9520447404293
4981730000000.0,9440,1,0,1,1,0,1736.4345812109216
10185500000000.0,9440,1,0,1,1,0,2464.123955468018
9818940000000.0,9440,1,0,1,1,0,2412.864615215147
9825200000000.0,9440,1,0,1,1,0,2413.7400066107793
5465640000000.0,9440,1,0,1,1,0,1804.1040141598705
5622880000000.0,9440,1,0,1,1,0,1826.0922798226852
11298800000000.0,9440,1,0,1,1,0,2619.8065817870956
5839250000000.0,9440,1,0,1,1,0,1856.3492185244356
4894450000000.0,9440,1,0,1,1,0,1724.2294436692623
8323910000000.0,9440,1,0,1,1,0,2203.801292817042
10783500000000.0,9440,1,0,1,1,0,2547.747606360687
10243300000000.0,9440,1,0,1,1,0,2472.206642795102
5129790000000.0,9440,1,0,1,1,0,1757.1391259453171
10089000000000.0,9440,1,0,1,1,0,2450.6295034426957
6149480000000.0,9440,1,0,1,1,0,1899.7314346054268
9124480000000.0,9440,1,0,1,1,0,2315.7521058524
5728630000000.0,9440,1,0,1,1,0,1840.8802414981028
9105190000000.0,9440,1,0,1,1,0,2313.0546138361465
6922050000000.0,9440,1,0,1,1,0,2007.7667589702246
8501800000000.0,9440,1,0,1,1,0,2228.677231374395
7233110000000.0,9440,1,0,1,1,0,2051.265041322522
8838690000000.0,9440,1,0,1,1,0,2275.787552025283
11221800000000.0,9440,1,0,1,1,0,2609.038987943056
10976400000000.0,9440,1,0,1,1,0,2574.722526523222
7425760000000.0,9440,1,0,1,1,0,2078.2050017647834
6987890000000.0,9440,1,0,1,1,0,2016.973750901284
7288700000000.0,9440,1,0,1,1,0,2059.0386847223936
8428210000000.0,9440,1,0,1,1,0,2218.3864881148775
8844760000000.0,9440,1,0,1,1,0,2276.636374033508
9510290000000.0,9440,1,0,1,1,0,2369.7033445662805
5504670000000.0,9440,1,0,1,1,0,1809.5619256888685
9917160000000.0,9440,1,0,1,1,0,2426.5995901159463
8714880000000.0,9440,1,0,1,1,0,2258.4741001573548
9651140000000.0,9440,1,0,1,1,0,2389.399650968007
8197990000000.0,9440,1,0,1,1,0,2186.1927809100107
9502000000000.0,9440,1,0,1,1,0,2368.5440802420326
8006060000000.0,9440,1,0,1,1,0,2159.3535044621344
9288450000000.0,9440,1,0,1,1,0,2338.68148718496
9777130000000.0,9440,1,0,1,1,0,2407.0179515967147
7823910000000.0,9440,1,0,1,1,0,2133.8818522713327
7940820000000.0,9440,1,0,1,1,0,2150.2304158597303
8545760000000.0,9440,1,0,1,1,0,2234.824548587174
11246400000000.0,9440,1,0,1,1,0,2612.479024417905
9886460000000.0,9440,1,0,1,1,0,2422.30653646644
9111130000000.0,9440,1,0,1,1,0,2313.8852567898293
5262240000000.0,9440,1,0,1,1,0,1775.6607857458757
6154030000000.0,9440,1,0,1,1,0,1900.3677015143926
9076250000000.0,9440,1,0,1,1,0,2309.0076766173606
10445900000000.0,9440,1,0,1,1,0,2500.5380001042236
5786090000000.0,9440,1,0,1,1,0,1848.9153836056157
6407020000000.0,9440,1,0,1,1,0,1935.745540041711
9129220000000.0,9440,1,0,1,1,0,2316.414942148773
10215700000000.0,9440,1,0,1,1,0,2468.3470896769786
6331000000000.0,9440,1,0,1,1,0,1925.1149883011412
11391100000000.0,9440,1,0,1,1,0,2632.7137105118336
9722490000000.0,9440,1,0,1,1,0,2399.3771551338796
9481350000000.0,9440,1,0,1,1,0,2365.6564073474947
9354600000000.0,9440,1,0,1,1,0,2347.9318291691575
10667700000000.0,9440,1,0,1,1,0,2531.5542639303003
8950860000000.0,9440,1,0,1,1,0,2291.473279317308
9647890000000.0,9440,1,0,1,1,0,2388.9451746044597
8458950000000.0,9440,1,0,1,1,0,2222.6851353196275
9047310000000.0,9440,1,0,1,1,0,2304.9607393985752
7469620000000.0,9440,1,0,1,1,0,2084.3383350894533
5839470000000.0,9440,1,0,1,1,0,1856.379983078276
7487780000000.0,9440,1,0,1,1,0,2086.8778091700733
7928460000000.0,9440,1,0,1,1,0,2148.5020072894404
9506650000000.0,9440,1,0,1,1,0,2369.194331039108
10571300000000.0,9440,1,0,1,1,0,2518.073795793088
5743930000000.0,9440,1,0,1,1,0,1843.0197763788015
8449300000000.0,9440,1,0,1,1,0,2221.3356901170955
8540760000000.0,9440,1,0,1,1,0,2234.125354181717
8700080000000.0,9440,1,0,1,1,0,2256.4044847172017
6155550000000.0,9440,1,0,1,1,0,1900.5802566136517
7347810000000.0,9440,1,0,1,1,0,2067.3045609837072
8622920000000.0,9440,1,0,1,1,0,2245.6145166521874
8268320000000.0,9440,1,0,1,1,0,2196.0276494171703
5504950000000.0,9440,1,0,1,1,0,1809.601080575574
10696700000000.0,9440,1,0,1,1,0,2535.6095914819516
6624440000000.0,9440,1,0,1,1,0,1966.1493095686074
9191710000000.0,9440,1,0,1,1,0,2325.153473828176
6293720000000.0,9440,1,0,1,1,0,1919.9017948140531
7612970000000.0,9440,1,0,1,1,0,2104.3842386939086
8806180000000.0,9440,1,0,1,1,0,2271.241390001001
7745190000000.0,9440,1,0,1,1,0,2122.873735551816
11622600000000.0,9440,1,0,1,1,0,2665.086411484497
8835120000000.0,9440,1,0,1,1,0,2275.288327219787
8661500000000.0,9440,1,0,1,1,0,2251.0095006846946
9622490000000.0,9440,1,0,1,1,0,2385.3932670247377
8411350000000.0,9440,1,0,1,1,0,2216.028804579676
9143770000000.0,9440,1,0,1,1,0,2318.4495978686537
11294700000000.0,9440,1,0,1,1,0,2619.23324237462
5638810000000.0,9440,1,0,1,1,0,1828.3199131984716
5569940000000.0,9440,1,0,1,1,0,1818.6892094577056
11089100000000.0,9440,1,0,1,1,0,2590.4823684222247
10497900000000.0,9440,1,0,1,1,0,2507.8096219209774
11362200000000.0,9440,1,0,1,1,0,2628.6723668482914
4795400000000.0,9440,1,0,1,1,0,1710.3784024971574
9994990000000.0,9440,1,0,1,1,0,2437.4832502312915
10100000000000.0,9440,1,0,1,1,0,2452.1677311347016
5691850000000.0,9440,1,0,1,1,0,1835.7369674515603
7326400000000.0,9440,1,0,1,1,0,2064.31061053954
10175800000000.0,9440,1,0,1,1,0,2462.7675183214315
5678090000000.0,9440,1,0,1,1,0,1833.8127844477426
8322550000000.0,9440,1,0,1,1,0,2203.611111938758
7900940000000.0,9440,1,0,1,1,0,2144.6536412818045
7725900000000.0,9440,1,0,1,1,0,2120.176243535562
7059300000000.0,9440,1,0,1,1,0,2026.959645400022
7741590000000.0,9440,1,0,1,1,0,2122.3703155798867
9951950000000.0,9440,1,0,1,1,0,2431.464584789117
7613200000000.0,9440,1,0,1,1,0,2104.4164016365594
9215580000000.0,9440,1,0,1,1,0,2328.4914279198283
7480660000000.0,9440,1,0,1,1,0,2085.882156336703
8197100000000.0,9440,1,0,1,1,0,2186.0683243058393
4722290000000.0,9440,1,0,1,1,0,1700.1547819005636
7465480000000.0,9440,1,0,1,1,0,2083.7594021217346
7590870000000.0,9440,1,0,1,1,0,2101.293799421788
8894060000000.0,9440,1,0,1,1,0,2283.530430871315
9767520000000.0,9440,1,0,1,1,0,2405.6740999494264
6799540000000.0,9440,1,0,1,1,0,1990.635097647715
7183390000000.0,9440,1,0,1,1,0,2044.3122521546563
5133720000000.0,9440,1,0,1,1,0,1757.6886927480064
5407070000000.0,9440,1,0,1,1,0,1795.913650894346
11027000000000.0,9440,1,0,1,1,0,2581.7983739064475
7394330000000.0,9440,1,0,1,1,0,2073.8098657320807
6995900000000.0,9440,1,0,1,1,0,2018.093860338826
9992560000000.0,9440,1,0,1,1,0,2437.1434417502396
8234890000000.0,9440,1,0,1,1,0,2191.352835622284
9097600000000.0,9440,1,0,1,1,0,2311.993236728663
7023850000000.0,9440,1,0,1,1,0,2022.0023570653311
9892940000000.0,9440,1,0,1,1,0,2423.212692415912
7716260000000.0,9440,1,0,1,1,0,2118.828196721841
6393870000000.0,9440,1,0,1,1,0,1933.9066587553589
7330450000000.0,9440,1,0,1,1,0,2064.8769580079606
7814420000000.0,9440,1,0,1,1,0,2132.554781289775
9747660000000.0,9440,1,0,1,1,0,2402.8968997709508
8815830000000.0,9440,1,0,1,1,0,2272.590835203533
9235480000000.0,9440,1,0,1,1,0,2331.2742216535476
5153770000000.0,9440,1,0,1,1,0,1760.4924623138895
7476300000000.0,9440,1,0,1,1,0,2085.272458815144
5146140000000.0,9440,1,0,1,1,0,1759.4254916511618
6631560000000.0,9440,1,0,1,1,0,1967.1449624019783
8524570000000.0,9440,1,0,1,1,0,2231.8613626968463
9712840000000.0,9440,1,0,1,1,0,2398.0277099313475
10320500000000.0,9440,1,0,1,1,0,2483.0022044153593
9037670000000.0,9440,1,0,1,1,0,2303.612692584854
9260840000000.0,9440,1,0,1,1,0,2334.820535678026
5110090000000.0,9440,1,0,1,1,0,1754.3842999878161
8081480000000.0,9440,1,0,1,1,0,2169.900152874049
8912280000000.0,9440,1,0,1,1,0,2286.078295284801
8784010000000.0,9440,1,0,1,1,0,2268.141162007204
8555400000000.0,9440,1,0,1,1,0,2236.172595400895
7142630000000.0,9440,1,0,1,1,0,2038.61241936137
8509390000000.0,9440,1,0,1,1,0,2229.7386084818786
10725600000000.0,9440,1,0,1,1,0,2539.6509351454933
8767600000000.0,9440,1,0,1,1,0,2265.846405968494
8642210000000.0,9440,1,0,1,1,0,2248.312008668441
9061990000000.0,9440,1,0,1,1,0,2307.0135741729973
9164390000000.0,9440,1,0,1,1,0,2321.3330755967586
6401840000000.0,9440,1,0,1,1,0,1935.0211746376574
7731030000000.0,9440,1,0,1,1,0,2120.8936169955614
10543700000000.0,9440,1,0,1,1,0,2514.214242674964
8672820000000.0,9440,1,0,1,1,0,2252.5924768186496
6809440000000.0,9440,1,0,1,1,0,1992.01950257052
8880020000000.0,9440,1,0,1,1,0,2281.5670929807916
8615330000000.0,9440,1,0,1,1,0,2244.5531395447038
8048470000000.0,9440,1,0,1,1,0,2165.2840714092217
6037150000000.0,9440,1,0,1,1,0,1884.0233330924275
8105300000000.0,9440,1,0,1,1,0,2173.231115021647
7735300000000.0,9440,1,0,1,1,0,2121.4907290178216
